timestamp,alpha,beta,delta,power_wam,power_mean,power_normalized,delay_wam,delay_mean,delay_normalized,pdr_wam,pdr_mean,pdr_normalized,current_sf_len,last_ts_in_schedule,reward,episode_index,episode_initial_sf_len,episode_profile,action,applied_action,requested_sf_len,applied_sf_len,action_overridden,action_override_reason,returned_reward,terminated,truncated,wait_timeout,valid_cycle,wait_attempts,cycle_idx,seed,reset_count,step_exception_count,profile
1784712356366.325,0.4,0.3,0.3,776.5447409733125,844.3333333333334,0.1553089481946625,17220.369578980688,17097.608420386197,1.0,0.9918018489447062,0.9917695473251028,0.9918018489447062,11,8,1.9354169754055468,1,10,balanced,0,0,11,11,False,,1.9354169754055468,False,False,False,True,0,1,47,1,0,balanced
1784712359885.759,0.4,0.3,0.3,796.0816326530613,870.5555555555555,0.15921632653061227,96.97530864197529,117.36625514403292,0.005802222057503355,1.0000000000000002,1.0,1.0,10,8,2.2345728027705043,1,10,balanced,1,1,10,10,False,,2.2345728027705043,False,False,False,True,0,2,47,1,0,balanced
1784712363412.048,0.4,0.3,0.3,775.2637362637364,843.4444444444445,0.15505274725274729,108.27380952380953,145.03968253968253,0.006555957940214112,1.0000000000000002,1.0,1.0,11,8,2.236012113716837,1,10,balanced,0,0,11,11,False,,2.236012113716837,False,False,False,True,0,3,47,1,0,balanced
1784712366732.5981,0.4,0.3,0.3,738.9120879120879,796.5555555555555,0.14778241758241759,154.85890652557316,186.94591416813637,0.009663702903640638,1.0000000000000002,1.0,1.0,13,8,2.237987922095941,1,10,balanced,0,0,13,13,False,,2.237987922095941,False,False,False,True,0,4,47,1,0,balanced
1784712372921.69,0.4,0.3,0.3,724.574568288854,778.6666666666666,0.14491491365777082,142.6946818613485,181.34377967711305,0.008852213599823116,0.9978487121344266,0.9958847736625513,0.9978487121344266,14,8,2.2387329840972727,1,10,balanced,0,0,14,14,False,,2.2387329840972727,False,False,False,True,0,5,47,1,0,balanced
1784712376043.873,0.4,0.3,0.3,703.4945054945057,750.8888888888889,0.14069890109890112,147.9178537511871,187.52295030072807,0.009200657354982461,1.0000000000000002,1.0,1.0,16,8,2.2409602423539448,1,10,balanced,0,0,16,16,False,,2.2409602423539448,False,False,False,True,0,6,47,1,0,balanced
1784712379164.613,0.4,0.3,0.3,689.6499215070645,734.3333333333334,0.1379299843014129,724.6170329670329,945.567670601004,0.047672917476119604,0.983661840804698,0.9874960430515985,0.983661840804698,17,8,2.225624683278008,1,10,balanced,0,0,17,17,False,,2.225624683278008,False,False,False,True,0,7,47,1,0,balanced
1784712382288.634,0.4,0.3,0.3,677.5792778649922,717.4444444444445,0.13551585557299842,4471.893738977072,4541.447677836567,0.29765802127932434,1.0000000000000002,1.0,1.0,19,8,2.1564962513870034,1,10,balanced,0,0,19,19,False,,2.1564962513870034,False,False,False,True,0,8,47,1,0,balanced
1784712385317.855,0.4,0.3,0.3,671.5447409733123,709.4444444444445,0.13430894819466246,169.40329218106996,218.72427983539094,0.010633975462379583,1.0000000000000002,1.0,1.0,20,8,2.243086228083421,1,10,balanced,0,0,20,20,False,,2.243086228083421,False,False,False,True,0,9,47,1,0,balanced
1784712388743.678,0.4,0.3,0.3,486.50549450549454,547.5555555555555,0.0973010989010989,139.57142857142856,172.44444444444446,0.00864385780996855,0.7284144427001571,0.7777777777777778,0.7284144427001571,22,8,2.177010735906617,1,10,balanced,0,0,22,22,False,,2.177010735906617,False,False,False,True,0,10,47,1,0,balanced
1784712391667.865,0.4,0.3,0.3,653.7488226059655,687.3333333333334,0.1307497645211931,188.00411522633743,237.77777777777777,0.011874857586813704,1.0000000000000002,1.0,1.0,23,8,2.244137636915479,1,10,balanced,0,0,23,23,False,,2.244137636915479,False,False,False,True,0,11,47,1,0,balanced
1784712394585.084,0.4,0.3,0.3,644.2464678178965,674.5555555555555,0.1288492935635793,235.35934744268076,300.1984126984127,0.01503397914894468,1.0000000000000002,1.0,1.0,25,8,2.2439500888298847,1,10,balanced,0,0,25,25,False,,2.2439500888298847,False,False,False,True,0,12,47,1,0,balanced
1784712397519.174,0.4,0.3,0.3,642.3532182103612,671.7777777777778,0.12847064364207225,236.32716049382714,295.2557319223986,0.015098543061629562,1.0000000000000002,1.0,1.0,26,8,2.2440821796246824,1,10,balanced,0,0,26,26,False,,2.2440821796246824,False,False,False,True,0,13,47,1,0,balanced
1784712400340.946,0.4,0.3,0.3,634.6718995290424,661.1111111111111,0.1269343799058085,258.42276036720483,326.31054131054134,0.0165725657349703,1.0000000000000002,1.0,1.0,28,8,2.2442544783171856,1,10,balanced,0,0,28,28,False,,2.2442544783171856,False,False,False,True,0,14,47,1,0,balanced
1784712406124.251,0.4,0.3,0.3,631.3532182103611,657.2222222222222,0.12627064364207222,237.91152263374485,312.6543209876543,0.015204237667361231,1.0000000000000002,1.0,1.0,29,8,2.244930471242963,1,10,balanced,0,0,29,29,False,,2.244930471242963,False,False,False,True,0,15,47,1,0,balanced
1784712408942.11,0.4,0.3,0.3,622.0643642072214,645.3333333333334,0.12441287284144428,300.7701352145796,388.5243974132863,0.019397607419251475,1.0000000000000002,1.0,1.0,32,8,2.244415568637647,1,10,balanced,0,0,32,32,False,,2.244415568637647,False,False,False,True,0,16,47,1,0,balanced
1784712411771.167,0.4,0.3,0.3,631.0565149136578,657.4444444444445,0.12621130298273156,275.65843621399176,340.8230452674897,0.017722377332487774,1.0000000000000002,1.0,1.0,29,8,2.244198765607161,1,10,balanced,1,1,29,29,False,,2.244198765607161,False,False,False,True,0,17,47,1,0,balanced
1784712414591.772,0.4,0.3,0.3,623.3579277864992,646.7777777777778,0.12467158555729985,320.897266313933,425.9744268077602,0.02074031129512562,1.0000000000000002,1.0,1.0,32,8,2.2439092723885423,1,10,balanced,0,0,32,32,False,,2.2439092723885423,False,False,False,True,0,18,47,1,0,balanced
1784712417409.758,0.4,0.3,0.3,632.1020408163266,658.2222222222222,0.12642040816326533,258.21066793289015,333.2937638493194,0.016558416806730498,1.0000000000000002,1.0,1.0,29,8,2.2444643116926746,1,10,balanced,1,1,29,29,False,,2.2444643116926746,False,False,False,True,0,19,47,1,0,balanced
1784712420235.9468,0.4,0.3,0.3,622.8492935635794,646.1111111111111,0.12456985871271588,313.6125808348031,400.6657848324515,0.020254341616731363,1.0000000000000002,1.0,1.0,32,8,2.2440957540298943,1,10,balanced,0,0,32,32,False,,2.2440957540298943,False,False,False,True,0,20,47,1,0,balanced
1784712423054.656,0.4,0.3,0.3,630.4238618524333,656.7777777777778,0.12608477237048665,334.8765432098765,430.0411522633745,0.02167288480386101,1.0000000000000002,1.0,1.0,29,8,2.243064225610647,1,10,balanced,1,1,29,29,False,,2.243064225610647,False,False,False,True,0,21,47,1,0,balanced
1784712426070.6301,0.4,0.3,0.3,534.2700156985873,586.6666666666666,0.10685400313971745,272.32302867383515,320.4693100358423,0.017499868490582732,0.8367346938775511,0.8888888888888888,0.8367346938775511,32,8,2.2030288463602035,1,10,balanced,0,0,32,32,False,,2.2030288463602035,False,False,False,True,0,22,47,1,0,balanced
1784712429402.813,0.4,0.3,0.3,458.690737833595,516.5555555555555,0.091738147566719,155.6327160493827,191.63315696649028,0.009715324619705317,0.7205651491365779,0.7777777777777778,0.7205651491365779,29,8,2.176559688328374,1,10,balanced,1,1,29,29,False,,2.176559688328374,False,False,False,True,0,23,47,1,0,balanced
1784712432326.0059,0.4,0.3,0.3,632.8131868131869,660.6666666666666,0.12656263736263737,222.497947454844,293.7260536398468,0.014175980483978919,1.0000000000000002,1.0,1.0,28,8,2.245122150909751,1,10,balanced,1,1,28,28,False,,2.245122150909751,False,False,False,True,0,24,47,1,0,balanced
1784712435156.049,0.4,0.3,0.3,629.6530612244898,656.3333333333334,0.12593061224489796,266.19341563786,339.21810699588474,0.017090955012532355,1.0000000000000002,1.0,1.0,29,8,2.244500468598281,1,10,balanced,0,0,29,29,False,,2.244500468598281,False,False,False,True,0,25,47,1,0,balanced
1784712437986.095,0.4,0.3,0.3,621.956043956044,646.2222222222222,0.12439120879120881,292.6653439153439,365.515873015873,0.01885692754605363,1.0000000000000002,1.0,1.0,32,8,2.2445864382197005,1,10,balanced,0,0,32,32,False,,2.2445864382197005,False,False,False,True,0,26,47,1,0,balanced
1784712443774.503,0.4,0.3,0.3,631.232339089482,657.1111111111111,0.12624646781789642,260.73282684393797,342.94396961063626,0.016726672904865774,1.0000000000000002,1.0,1.0,29,8,2.2444834110013816,1,10,balanced,1,1,29,29,False,,2.2444834110013816,False,False,False,True,0,27,47,1,0,balanced
1784712446591.7449,0.4,0.3,0.3,622.1067503924647,646.1111111111111,0.12442135007849295,279.6031746031746,363.7301587301588,0.017985535330431925,1.0000000000000002,1.0,1.0,32,8,2.2448357993694734,1,10,balanced,0,0,32,32,False,,2.2448357993694734,False,False,False,True,0,28,47,1,0,balanced
1784712449623.652,0.4,0.3,0.3,589.282574568289,578.3333333333334,0.1178565149136578,245.86525537634407,332.91106630824373,0.01573484025192422,0.9419152276295135,0.8888888888888888,0.9419152276295135,29,8,2.2307115102478137,1,10,balanced,1,1,29,29,False,,2.2307115102478137,False,False,False,True,0,29,47,1,0,balanced
1784712452452.281,0.4,0.3,0.3,629.9497645211931,657.1111111111111,0.12598995290423862,267.5786302175191,342.4323927101705,0.0171833642573395,1.0000000000000002,1.0,1.0,29,8,2.2444490095611025,1,10,balanced,2,2,29,29,False,,2.2444490095611025,False,False,False,True,0,30,47,1,0,balanced
1784712455385.301,0.4,0.3,0.3,622.5102040816328,646.0,0.12450204081632656,2308.9979930669588,2515.1953110746213,0.153368778723613,0.9754390577754407,0.9807060755336617,0.9754390577754407,32,8,2.196820267389018,1,10,balanced,0,0,32,32,False,,2.196820267389018,False,False,False,True,0,31,47,1,0,balanced
1784712458216.7202,0.4,0.3,0.3,631.8147566718995,658.4444444444445,0.1263629513343799,259.3597657486546,322.894903450459,0.01663507443286555,1.0000000000000002,1.0,1.0,29,8,2.244464297136388,1,10,balanced,1,1,29,29,False,,2.244464297136388,False,False,False,True,0,32,47,1,0,balanced
1784712461243.3528,0.4,0.3,0.3,537.6263736263737,588.0,0.10752527472527475,264.75470430107526,311.9948476702509,0.01699497693803037,0.8398744113029828,0.8888888888888888,0.8398744113029828,32,8,2.2038537204193758,1,10,balanced,0,0,32,32,False,,2.2038537204193758,False,False,False,True,0,33,47,1,0,balanced
1784712464568.865,0.4,0.3,0.3,464.923076923077,517.7777777777778,0.0929846153846154,207.38447971781304,245.99559082892412,0.013167743810394466,0.7284144427001571,0.7777777777777778,0.7284144427001571,29,8,2.1773801635130825,1,10,balanced,1,1,29,29,False,,2.1773801635130825,False,False,False,True,0,34,47,1,0,balanced
1784712467698.506,0.4,0.3,0.3,545.3281004709577,601.1111111111111,0.10906562009419153,204.49596774193546,243.28965053763443,0.012975047881383286,0.8367346938775511,0.8888888888888888,0.8367346938775511,28,8,2.2035016457611736,1,10,balanced,1,1,28,28,False,,2.2035016457611736,False,False,False,True,0,35,47,1,0,balanced
1784712470527.232,0.4,0.3,0.3,631.5259026687598,657.5555555555555,0.12630518053375198,271.1522633744856,344.77366255144034,0.017421765401900307,1.0000000000000002,1.0,1.0,29,8,2.244251398165929,1,10,balanced,0,0,29,29,False,,2.244251398165929,False,False,False,True,0,36,47,1,0,balanced
1784712473349.211,0.4,0.3,0.3,622.7142857142858,646.8888888888889,0.12454285714285715,291.63540677429563,374.39074300185416,0.018788219264462683,0.9940694226408513,0.9958847736625513,0.9940694226408513,32,8,2.2427672181557736,1,10,balanced,0,0,32,32,False,,2.2427672181557736,False,False,False,True,0,37,47,1,0,balanced
1784712479246.29,0.4,0.3,0.3,631.5949764521195,657.4444444444445,0.1263189952904239,268.94841269841265,349.72222222222223,0.017274744009233668,1.0000000000000002,1.0,1.0,29,8,2.2442899786810604,1,10,balanced,1,1,29,29,False,,2.2442899786810604,False,False,False,True,0,38,47,1,0,balanced
1784712482075.52,0.4,0.3,0.3,622.5211930926217,646.3333333333334,0.12450423861852435,291.4454732510288,378.3833039388595,0.018775548582456888,1.0000000000000002,1.0,1.0,32,8,2.244565639977853,1,10,balanced,0,0,32,32,False,,2.244565639977853,False,False,False,True,0,39,47,1,0,balanced
1784712484905.9639,0.4,0.3,0.3,631.5133437990581,658.1111111111111,0.12630266875981164,260.14770723104056,333.26719576719574,0.01668763890800804,1.0000000000000002,1.0,1.0,29,8,2.244472640823673,1,10,balanced,1,1,29,29,False,,2.244472640823673,False,False,False,True,0,40,47,1,0,balanced
1784712487736.469,0.4,0.3,0.3,623.7896389324961,647.5555555555555,0.12475792778649923,291.5329218106996,366.21399176954736,0.01878138237563039,1.0000000000000002,1.0,1.0,32,8,2.244462414172711,1,10,balanced,0,0,32,32,False,,2.244462414172711,False,False,False,True,0,41,47,1,0,balanced
1784712490554.163,0.4,0.3,0.3,631.6122448979592,657.7777777777778,0.12632244897959183,264.18430335096997,332.0032333921223,0.01695692483995797,1.0000000000000002,1.0,1.0,29,8,2.244383942956176,1,10,balanced,1,1,29,29,False,,2.244383942956176,False,False,False,True,0,42,47,1,0,balanced
1784712493380.414,0.4,0.3,0.3,622.4332810047097,646.7777777777778,0.12448665620094193,274.8809523809524,361.984126984127,0.017670510499062868,1.0000000000000002,1.0,1.0,32,8,2.2449041843699042,1,10,balanced,0,0,32,32,False,,2.2449041843699042,False,False,False,True,0,43,47,1,0,balanced
1784712496301.26,0.4,0.3,0.3,630.1821036106751,656.5555555555555,0.12603642072213503,804.5191722921608,1013.1336536317378,0.053003280339703855,0.9961565528067993,0.9961685823754789,0.9961565528067993,29,8,2.232531413451275,1,10,balanced,1,1,29,29,False,,2.232531413451275,False,False,False,True,0,44,47,1,0,balanced
1784712499132.542,0.4,0.3,0.3,628.9984301412874,655.7777777777778,0.12579968602825747,303.9880952380952,375.9406231628454,0.019612281203341908,1.0000000000000002,1.0,1.0,29,8,2.2437964412276945,1,10,balanced,2,2,29,29,False,,2.2437964412276945,False,False,False,True,0,45,47,1,0,balanced
1784712501959.555,0.4,0.3,0.3,621.1899529042387,644.7777777777778,0.12423799058084774,294.86037624926513,381.0787771898883,0.019003360657055712,1.0000000000000002,1.0,1.0,32,8,2.2446037955705442,1,10,balanced,0,0,32,32,False,,2.2446037955705442,False,False,False,True,0,46,47,1,0,balanced
1784712504790.107,0.4,0.3,0.3,630.6891679748823,657.1111111111111,0.12613783359497646,321.6697191697192,431.2935829602496,0.020791842506318825,0.9940694226408513,0.9958847736625513,0.9940694226408513,29,8,2.241528140602369,1,10,balanced,1,1,29,29,False,,2.241528140602369,False,False,False,True,0,47,47,1,0,balanced
1784712507616.3289,0.4,0.3,0.3,622.1161695447411,646.1111111111111,0.12442323390894822,336.8187830687831,434.53703703703707,0.021802453840479193,1.0000000000000002,1.0,1.0,32,8,2.2436899702842767,1,10,balanced,0,0,32,32,False,,2.2436899702842767,False,False,False,True,0,48,47,1,0,balanced
