timestamp,alpha,beta,delta,power_wam,power_mean,power_normalized,delay_wam,delay_mean,delay_normalized,pdr_wam,pdr_mean,pdr_normalized,current_sf_len,last_ts_in_schedule,reward,episode_index,episode_initial_sf_len,episode_profile,action,applied_action,requested_sf_len,applied_sf_len,action_overridden,action_override_reason,returned_reward,terminated,truncated,wait_timeout,valid_cycle,wait_attempts,cycle_idx,seed,reset_count,step_exception_count,profile
1784688650881.9321,0.4,0.3,0.3,773.2998430141288,841.7777777777778,0.15465996860282577,290.54628499072936,368.49556821779044,0.01871556270785386,0.9940694226408514,0.9958847736625513,0.9940694226408514,11,8,2.230742170538769,1,10,balanced,0,0,11,11,False,,2.230742170538769,False,False,False,True,0,1,44,1,0,balanced
1784688657176.459,0.4,0.3,0.3,737.0518053375197,794.4444444444445,0.14741036106750394,128.8095238095238,167.73809523809524,0.00792591886654595,1.0,1.0,1.0,13,8,2.2386580799130344,1,10,balanced,0,0,13,13,False,,2.2386580799130344,False,False,False,True,0,2,44,1,0,balanced
1784688660697.8918,0.4,0.3,0.3,637.6656200941915,717.7777777777778,0.1275331240188383,114.98207885304659,139.29151732377537,0.007003474239696237,0.8398744113029829,0.8888888888888888,0.8398744113029829,14,8,2.1988480315114507,1,10,balanced,0,0,14,14,False,,2.1988480315114507,False,False,False,True,0,3,44,1,0,balanced
1784688663818.6719,0.4,0.3,0.3,699.962323390895,747.1111111111111,0.139992464678179,160.61728395061726,208.25102880658434,0.010047850830594882,1.0,1.0,1.0,16,8,2.24098865887955,1,10,balanced,0,0,16,16,False,,2.24098865887955,False,False,False,True,0,4,44,1,0,balanced
1784688666948.502,0.4,0.3,0.3,690.8524332810048,735.5555555555555,0.13817048665620096,150.8450911228689,189.84126984126985,0.009395936699324143,0.99030051581072,0.9920634920634921,0.99030051581072,17,8,2.2390031790709384,1,10,balanced,0,0,17,17,False,,2.2390031790709384,False,False,False,True,0,5,44,1,0,balanced
1784688669977.34,0.4,0.3,0.3,676.1679748822605,716.1111111111111,0.1352335949764521,165.57613168724276,218.23045267489712,0.010378661219962827,1.0,1.0,1.0,19,8,2.2427929636434305,1,10,balanced,0,0,19,19,False,,2.2427929636434305,False,False,False,True,0,6,44,1,0,balanced
1784688672995.206,0.4,0.3,0.3,670.2731554160127,708.1111111111111,0.13405463108320254,159.55540858318636,215.5731922398589,0.009977011913488083,1.0,1.0,1.0,20,8,2.2433850439926726,1,10,balanced,0,0,20,20,False,,2.2433850439926726,False,False,False,True,0,7,44,1,0,balanced
1784688676024.063,0.4,0.3,0.3,658.4599686028258,693.4444444444445,0.13169199372056517,193.96825396825398,250.13521457965902,0.012272732085940893,1.0,1.0,1.0,22,8,2.2436413828859916,1,10,balanced,0,0,22,22,False,,2.2436413828859916,False,False,False,True,0,8,44,1,0,balanced
1784688679847.836,0.4,0.3,0.3,657.0549450549452,692.0,0.13141098901098902,691.8958888958888,851.3453383453384,0.045490052628144685,0.7105644355644357,0.775962000962001,0.7105644355644357,23,8,2.146957919276492,1,10,balanced,0,0,23,23,False,,2.146957919276492,False,False,False,True,0,9,44,1,0,balanced
1784688682774.647,0.4,0.3,0.3,645.221350078493,675.6666666666666,0.1290442700156986,210.94429747207522,263.65373309817755,0.013405223313680803,1.0,1.0,1.0,25,8,2.2443607249996163,1,10,balanced,0,0,25,25,False,,2.2443607249996163,False,False,False,True,0,10,44,1,0,balanced
1784688685701.663,0.4,0.3,0.3,640.0439560439561,669.0,0.12800879120879122,236.5079365079365,294.4047619047619,0.015110602835752936,1.0,1.0,1.0,26,8,2.2442633026657575,1,10,balanced,0,0,26,26,False,,2.2442633026657575,False,False,False,True,0,11,44,1,0,balanced
1784688688518.3562,0.4,0.3,0.3,635.1491365777081,661.3333333333334,0.1270298273155416,240.70987654320987,302.1604938271605,0.015390919048913267,1.0,1.0,1.0,28,8,2.2445707933591095,1,10,balanced,0,0,28,28,False,,2.2445707933591095,False,False,False,True,0,12,44,1,0,balanced
1784688694270.387,0.4,0.3,0.3,631.5447409733126,657.5555555555555,0.1263089481946625,256.19341563786,323.41563786008237,0.016423843604927286,1.0,1.0,1.0,29,8,2.244549267640657,1,10,balanced,0,0,29,29,False,,2.244549267640657,False,False,False,True,0,13,44,1,0,balanced
1784688697087.268,0.4,0.3,0.3,621.956043956044,645.4444444444445,0.12439120879120881,311.247795414462,386.43298059964724,0.020096584083686593,1.0,1.0,1.0,32,8,2.2442145412584105,1,10,balanced,0,0,32,32,False,,2.2442145412584105,False,False,False,True,0,14,44,1,0,balanced
1784688700021.924,0.4,0.3,0.3,632.0439560439561,657.8888888888889,0.12640879120879123,248.74589490968802,321.3396278051451,0.01592701100131341,1.0,1.0,1.0,29,8,2.2446583802160895,1,10,balanced,1,1,29,29,False,,2.2446583802160895,False,False,False,True,0,15,44,1,0,balanced
