timestamp,alpha,beta,delta,power_wam,power_mean,power_normalized,delay_wam,delay_mean,delay_normalized,pdr_wam,pdr_mean,pdr_normalized,current_sf_len,last_ts_in_schedule,reward,action,returned_reward,terminated,truncated,wait_timeout,valid_cycle,wait_attempts,cycle_idx,seed,alpha_weight,beta_weight,delta_weight,profile
1781496289312.392,0.4,0.3,0.3,599.8037676609106,705.2222222222222,0.11996075353218212,307.62575103383926,303.8108883770649,0.019854953371170065,0.489928957241306,0.5160075329566856,0.489928957241306,11,8,2.093037899748168,0,2.093037899748168,False,False,False,True,0,1,20,0.4,0.3,0.3,balanced
1781496296119.478,0.4,0.3,0.3,738.751962323391,795.7777777777778,0.1477503924646782,72.94238683127571,89.83539094650206,0.004198958427703517,1.0000000000000002,1.0,1.0,13,8,2.2396401554858176,0,2.2396401554858176,False,False,False,True,0,2,20,0.4,0.3,0.3,balanced
1781496299533.3828,0.4,0.3,0.3,777.4034536891681,845.0,0.15548069073783363,88.1275720164609,121.60493827160492,0.005211979454066771,1.0000000000000002,1.0,1.0,11,8,2.2362441298686466,1,2.2362441298686466,False,False,False,True,0,3,20,0.4,0.3,0.3,balanced
1781496302853.009,0.4,0.3,0.3,740.0109890109891,796.8888888888889,0.1480021978021978,120.46771130104462,148.26595215484105,0.007369427038095038,1.0000000000000002,1.0,1.0,13,8,2.2385882927676923,0,2.2385882927676923,False,False,False,True,0,4,20,0.4,0.3,0.3,balanced
1781496306075.361,0.4,0.3,0.3,723.8759811616956,777.2222222222222,0.14477519623233912,97.43606701940035,116.61816578483246,0.005832959774476341,1.0000000000000002,1.0,1.0,14,8,2.2403400335747214,0,2.2403400335747214,False,False,False,True,0,5,20,0.4,0.3,0.3,balanced
1781496309088.618,0.4,0.3,0.3,702.52590266876,749.6666666666666,0.140505180533752,102.74374802152579,126.10477999366887,0.006187041228921,1.0000000000000002,1.0,1.0,16,8,2.241941815417823,0,2.241941815417823,False,False,False,True,0,6,20,0.4,0.3,0.3,balanced
1781496312101.868,0.4,0.3,0.3,692.8932496075355,736.8888888888889,0.1385786499215071,136.58289241622575,163.6243386243386,0.00844448915385095,1.0000000000000002,1.0,1.0,17,8,2.242035193285242,0,2.242035193285242,False,False,False,True,0,7,20,0.4,0.3,0.3,balanced
1781496315123.43,0.4,0.3,0.3,703.243328100471,749.7777777777778,0.1406486656200942,119.55246913580245,140.29835390946502,0.007308370189179617,1.0000000000000002,1.0,1.0,16,8,2.2415480226952083,1,2.2415480226952083,False,False,False,True,0,8,20,0.4,0.3,0.3,balanced
1781496318148.9001,0.4,0.3,0.3,693.4803767660912,738.0,0.13869607535321823,112.6190476190476,133.96090534979425,0.006845833730423456,1.0000000000000002,1.0,1.0,17,8,2.2424678197395855,0,2.2424678197395855,False,False,False,True,0,9,20,0.4,0.3,0.3,balanced
1781496321162.996,0.4,0.3,0.3,676.3437990580849,716.4444444444445,0.13526875981161698,142.7579365079365,178.05555555555554,0.008856433389455404,1.0000000000000002,1.0,1.0,19,8,2.2432355660585164,0,2.2432355660585164,False,False,False,True,0,10,20,0.4,0.3,0.3,balanced
1781496324182.2961,0.4,0.3,0.3,691.1930926216642,735.2222222222222,0.13823861852433283,149.17695473251027,187.57201646090536,0.009284653417779204,1.0000000000000002,1.0,1.0,17,8,2.2419191565649332,1,2.2419191565649332,False,False,False,True,0,11,20,0.4,0.3,0.3,balanced
1781496330780.074,0.4,0.3,0.3,675.1428571428573,714.7777777777778,0.13502857142857147,188.6706349206349,225.9920634920635,0.011919321875959633,1.0000000000000002,1.0,1.0,19,8,2.2424127748657834,0,2.2424127748657834,False,False,False,True,0,12,20,0.4,0.3,0.3,balanced
1781496333697.4111,0.4,0.3,0.3,666.6200941915228,704.0,0.13332401883830455,204.88683127572014,255.07280785058563,0.013001122833603745,1.0000000000000002,1.0,1.0,20,8,2.242770055614597,0,2.242770055614597,False,False,False,True,0,13,20,0.4,0.3,0.3,balanced
1781496336610.904,0.4,0.3,0.3,656.4238618524333,690.7777777777778,0.13128477237048666,456.9435399990955,542.6093248315469,0.029816113408878953,0.9915692772835633,0.9917695473251028,0.9915692772835633,22,8,2.2360120402142107,0,2.2360120402142107,False,False,False,True,0,14,20,0.4,0.3,0.3,balanced
1781496339533.242,0.4,0.3,0.3,650.4489795918366,683.2222222222222,0.13008979591836733,227.49338624338623,267.9379776601999,0.014509231904161856,1.0000000000000002,1.0,1.0,23,8,2.2436113120614043,0,2.2436113120614043,False,False,False,True,0,15,20,0.4,0.3,0.3,balanced
1781496342347.907,0.4,0.3,0.3,643.5400313971743,673.8888888888889,0.12870800627943485,214.19753086419752,267.90123456790127,0.013622250224429455,1.0000000000000002,1.0,1.0,25,8,2.2444301224208973,0,2.2444301224208973,False,False,False,True,0,16,20,0.4,0.3,0.3,balanced
1781496345170.444,0.4,0.3,0.3,640.1083202511775,669.2222222222222,0.1280216640502355,142.3420047031158,178.61111111111111,0.008828686104277238,1.0000000000000002,1.0,1.0,26,8,2.2461427285486226,0,2.2461427285486226,False,False,False,True,0,17,20,0.4,0.3,0.3,balanced
1781496347992.257,0.4,0.3,0.3,634.4113029827316,662.6666666666666,0.12688226059654634,159.0873015873016,190.27777777777777,0.009945783961794637,1.0000000000000002,1.0,1.0,28,8,2.246263360572843,0,2.246263360572843,False,False,False,True,0,18,20,0.4,0.3,0.3,balanced
1781496350813.097,0.4,0.3,0.3,632.3799058084774,658.1111111111111,0.12647598116169548,180.29967159277504,222.68062397372742,0.011360885363093732,1.0000000000000002,1.0,1.0,29,8,2.2460013419263936,0,2.2460013419263936,False,False,False,True,0,19,20,0.4,0.3,0.3,balanced
1781496353631.652,0.4,0.3,0.3,634.7048665620094,661.3333333333334,0.1269409733124019,160.68048206937092,197.880658436214,0.010052066849190855,1.0000000000000002,1.0,1.0,28,8,2.246207990620282,1,2.246207990620282,False,False,False,True,0,20,20,0.4,0.3,0.3,balanced
1781496356343.503,0.4,0.3,0.3,631.1836734693878,657.0,0.12623673469387756,169.08673630895854,215.53656220322887,0.010612857659036594,1.0000000000000002,1.0,1.0,29,8,2.246321448824738,0,2.246321448824738,False,False,False,True,0,21,20,0.4,0.3,0.3,balanced
1781496359364.762,0.4,0.3,0.3,626.3610675039247,649.8888888888889,0.12527221350078493,349.99893084066474,467.2373941023135,0.02268171653373347,0.8239377389623697,0.8578872215127005,0.8239377389623697,32,8,2.1902679213282767,0,2.1902679213282767,False,False,False,True,0,22,20,0.4,0.3,0.3,balanced
1781496362177.847,0.4,0.3,0.3,628.5541601255889,654.5555555555555,0.12571083202511776,3774.33935920047,3923.758083480306,0.2511233728619393,1.0000000000000002,1.0,1.0,29,8,2.1743786553313713,1,2.1743786553313713,False,False,False,True,0,23,20,0.4,0.3,0.3,balanced
