timestamp,alpha,beta,delta,power_wam,power_mean,power_normalized,delay_wam,delay_mean,delay_normalized,pdr_wam,pdr_mean,pdr_normalized,current_sf_len,last_ts_in_schedule,reward,action,returned_reward,terminated,truncated,wait_timeout,valid_cycle,wait_attempts,cycle_idx,seed,alpha_weight,beta_weight,delta_weight,profile
1781413610634.694,0.4,0.3,0.3,773.993720565149,842.2222222222222,0.1547987441130298,201.56378600823044,252.96296296296293,0.012779438693010703,1.0,1.0,1.0,11,8,2.234246670746885,0,2.234246670746885,False,False,False,True,0,1,11,0.4,0.3,0.3,balanced
1781413613959.7422,0.4,0.3,0.3,737.9874411302983,796.1111111111111,0.14759748822605967,174.88095238095235,230.59523809523807,0.010999396423012165,1.0,1.0,1.0,13,8,2.2376611857826725,0,2.2376611857826725,False,False,False,True,0,2,11,0.4,0.3,0.3,balanced
1781413617472.6401,0.4,0.3,0.3,774.1193092621663,842.2222222222222,0.15482386185243327,141.42636684303352,190.11022927689595,0.00876760285810764,1.0,1.0,1.0,11,8,2.235440174401594,1,2.235440174401594,False,False,False,True,0,3,11,0.4,0.3,0.3,balanced
1781413620892.1511,0.4,0.3,0.3,776.7158555729983,844.8888888888889,0.15534317111459967,217.798353909465,271.1934156378601,0.01386246523745597,1.0,1.0,1.0,11,8,2.233703991982923,2,2.233703991982923,False,False,False,True,0,4,11,0.4,0.3,0.3,balanced
1781413624206.0088,0.4,0.3,0.3,737.9230769230769,795.3333333333334,0.14758461538461537,149.4922104644327,191.4976484420929,0.009305684487287039,1.0,1.0,1.0,13,8,2.2381744484999677,0,2.2381744484999677,False,False,False,True,0,5,11,0.4,0.3,0.3,balanced
1781413627628.112,0.4,0.3,0.3,724.1412872841444,777.7777777777778,0.14482825745682887,203.49999999999997,272.74074074074076,0.012908605737158104,0.9300291545189505,0.9523809523809523,0.9300291545189505,14,8,2.217204861651806,0,2.217204861651806,False,False,False,True,0,6,11,0.4,0.3,0.3,balanced
1781413630844.093,0.4,0.3,0.3,700.8367346938775,748.1111111111111,0.1401673469387755,175.0793650793651,217.81746031746036,0.01101263276046465,1.0,1.0,1.0,16,8,2.2406292713963505,0,2.2406292713963505,False,False,False,True,0,7,11,0.4,0.3,0.3,balanced
1781413633961.957,0.4,0.3,0.3,692.4395604395604,736.6666666666666,0.13848791208791209,179.0983245149912,241.3609641387419,0.01128074212908547,1.0,1.0,1.0,17,8,2.2412206125261096,0,2.2412206125261096,False,False,False,True,0,8,11,0.4,0.3,0.3,balanced
1781413636979.5981,0.4,0.3,0.3,676.2794348508634,716.2222222222222,0.13525588697017268,188.5192533803645,234.57084068195178,0.011909223040718111,1.0,1.0,1.0,19,8,2.2423248782997156,0,2.2423248782997156,False,False,False,True,0,9,11,0.4,0.3,0.3,balanced
1781413639996.9348,0.4,0.3,0.3,692.0235478806906,735.6666666666666,0.13840470957613812,152.03703703703704,193.90946502057614,0.009475452770983125,1.0,1.0,1.0,17,8,2.24179548033825,1,2.24179548033825,False,False,False,True,0,10,11,0.4,0.3,0.3,balanced
1781413646494.832,0.4,0.3,0.3,676.6342229199372,716.6666666666666,0.13532684458398744,154.2054447610003,192.6210826210826,0.009620109723882608,1.0,1.0,1.0,19,8,2.24298322924924,0,2.24298322924924,False,False,False,True,0,11,11,0.4,0.3,0.3,balanced
1781413649512.623,0.4,0.3,0.3,671.010989010989,709.1111111111111,0.1342021978021978,188.4149029982363,230.2042915931805,0.011902261707687545,1.0,1.0,1.0,20,8,2.2427484423668145,0,2.2427484423668145,False,False,False,True,0,12,11,0.4,0.3,0.3,balanced
1781413652437.301,0.4,0.3,0.3,658.9952904238619,693.8888888888889,0.13179905808477238,184.11522633744855,235.55555555555554,0.011615425372745066,1.0,1.0,1.0,22,8,2.2437957491542675,0,2.2437957491542675,False,False,False,True,0,13,11,0.4,0.3,0.3,balanced
1781413655356.949,0.4,0.3,0.3,652.6153846153845,685.2222222222222,0.1305230769230769,219.71634332745444,270.8009994121105,0.013990416499496627,1.0,1.0,1.0,23,8,2.2435936442809203,0,2.2435936442809203,False,False,False,True,0,14,11,0.4,0.3,0.3,balanced
1781413658178.893,0.4,0.3,0.3,643.0675039246466,673.2222222222222,0.12861350078492934,224.3415637860082,278.641975308642,0.014298970232555584,1.0,1.0,1.0,25,8,2.2442649086162616,0,2.2442649086162616,False,False,False,True,0,15,11,0.4,0.3,0.3,balanced
1781413661103.407,0.4,0.3,0.3,652.4003139717425,685.5555555555555,0.1304800627943485,213.6507936507936,263.84920634920627,0.013585776761227058,1.0,1.0,1.0,23,8,2.2437322418538925,1,2.2437322418538925,False,False,False,True,0,16,11,0.4,0.3,0.3,balanced
1781413664020.107,0.4,0.3,0.3,643.8712715855573,674.1111111111111,0.12877425431711148,243.2084068195179,294.29894179894177,0.01555759885387044,1.0,1.0,1.0,25,8,2.243823018616994,0,2.243823018616994,False,False,False,True,0,17,11,0.4,0.3,0.3,balanced
1781413666844.312,0.4,0.3,0.3,640.6452119309262,669.0,0.12812904238618522,284.0534979423868,346.87242798353907,0.018282421477143884,1.0,1.0,1.0,26,8,2.243263656602383,0,2.243263656602383,False,False,False,True,0,18,11,0.4,0.3,0.3,balanced
1781413669661.341,0.4,0.3,0.3,632.6687598116168,658.6666666666666,0.12653375196232336,210.75690770135216,260.0764256319812,0.013392722328309016,1.0,1.0,1.0,28,8,2.245368682516578,0,2.245368682516578,False,False,False,True,0,19,11,0.4,0.3,0.3,balanced
