timestamp,alpha,beta,delta,power_wam,power_mean,power_normalized,delay_wam,delay_mean,delay_normalized,pdr_wam,pdr_mean,pdr_normalized,current_sf_len,last_ts_in_schedule,reward,episode_index,episode_initial_sf_len,episode_profile,action,applied_action,requested_sf_len,applied_sf_len,action_overridden,action_override_reason,returned_reward,terminated,truncated,wait_timeout,valid_cycle,wait_attempts,cycle_idx,seed,reset_count,step_exception_count,profile
1784743766972.5398,0.4,0.3,0.3,776.2794348508634,844.7777777777778,0.15525588697017267,77.32510288065845,100.74074074074073,0.004491334414987221,0.9999999999999999,1.0,0.9999999999999999,11,8,2.2365502448874346,1,10,balanced,0,0,11,11,False,,2.2365502448874346,False,False,False,True,0,1,50,1,0,balanced
1784743770290.57,0.4,0.3,0.3,740.3281004709576,797.8888888888889,0.14806562009419152,94.39922217699994,118.27228327228327,0.005630368390727148,0.9999999999999999,1.0,0.9999999999999999,13,8,2.239084641445105,1,10,balanced,0,0,13,13,False,,2.239084641445105,False,False,False,True,0,2,50,1,0,balanced
1784743773519.781,0.4,0.3,0.3,724.6420722135007,778.0,0.14492841444270013,111.84523809523809,141.70634920634922,0.006794212014358778,0.9999999999999999,1.0,0.9999999999999999,14,8,2.2399903706186124,1,10,balanced,0,0,14,14,False,,2.2399903706186124,False,False,False,True,0,3,50,1,0,balanced
1784743776639.321,0.4,0.3,0.3,701.392464678179,749.0,0.1402784929356358,126.62110523221635,162.42504409171076,0.007779926966792285,0.9999999999999999,1.0,0.9999999999999999,16,8,2.241554624735708,1,10,balanced,0,0,16,16,False,,2.241554624735708,False,False,False,True,0,4,50,1,0,balanced
1784743779769.1418,0.4,0.3,0.3,694.5070643642072,738.5555555555555,0.13890141287284144,151.37713109935333,188.57142857142856,0.009431429693085613,0.9942812289751064,0.9960317460317462,0.9942812289751064,17,8,2.23989437463547,1,10,balanced,0,0,17,17,False,,2.23989437463547,False,False,False,True,0,5,50,1,0,balanced
1784743782795.185,0.4,0.3,0.3,678.0408163265306,717.5555555555555,0.13560816326530611,155.83774250440916,204.39300411522635,0.009729002168406215,0.9999999999999999,1.0,0.9999999999999999,19,8,2.2428380340433556,1,10,balanced,0,0,19,19,False,,2.2428380340433556,False,False,False,True,0,6,50,1,0,balanced
1784743785714.539,0.4,0.3,0.3,669.5494505494504,707.5555555555555,0.13390989010989007,174.7325102880658,218.27160493827162,0.010989493681658826,0.9999999999999999,1.0,0.9999999999999999,20,8,2.2431391958515463,1,10,balanced,0,0,20,20,False,,2.2431391958515463,False,False,False,True,0,7,50,1,0,balanced
1784743788633.068,0.4,0.3,0.3,656.0392464678177,689.7777777777778,0.13120784929356355,235.4582146248813,298.77018043684706,0.015040574691453056,0.9999999999999999,1.0,0.9999999999999999,22,8,2.2430046878751386,1,10,balanced,0,0,22,22,False,,2.2430046878751386,False,False,False,True,0,8,50,1,0,balanced
1784743791561.388,0.4,0.3,0.3,654.3720565149135,687.4444444444445,0.13087441130298272,206.00161669606115,266.66225749559084,0.013075491440697876,0.9999999999999999,1.0,0.9999999999999999,23,8,2.2437275880465974,1,10,balanced,0,0,23,23,False,,2.2437275880465974,False,False,False,True,0,9,50,1,0,balanced
1784743797455.39,0.4,0.3,0.3,643.4725274725274,673.7777777777778,0.12869450549450548,217.84893267651887,276.93897099069517,0.013865839404704395,0.9999999999999999,1.0,0.9999999999999999,25,8,2.2443624459807863,1,10,balanced,0,0,25,25,False,,2.2443624459807863,False,False,False,True,0,10,50,1,0,balanced
1784743800272.4558,0.4,0.3,0.3,640.6200941915228,669.5555555555555,0.12812401883830454,255.69879708768593,334.6232985121874,0.016390847037203865,0.9858712715855571,0.9876543209876544,0.9858712715855571,26,8,2.239594519829184,1,10,balanced,0,0,26,26,False,,2.239594519829184,False,False,False,True,0,11,50,1,0,balanced
1784743803098.829,0.4,0.3,0.3,632.916797488226,660.2222222222222,0.1265833594976452,265.6114050558495,333.1452087007643,0.017052128422671748,0.9999999999999999,1.0,0.9999999999999999,28,8,2.24425101767414,1,10,balanced,0,0,28,28,False,,2.24425101767414,False,False,False,True,0,12,50,1,0,balanced
1784743805920.28,0.4,0.3,0.3,631.8681318681319,658.5555555555555,0.12637362637362637,282.81599059376833,361.31246325690773,0.018199865950218035,0.9999999999999999,1.0,0.9999999999999999,29,8,2.243990589665484,1,10,balanced,0,0,29,29,False,,2.243990589665484,False,False,False,True,0,13,50,1,0,balanced
1784743808747.251,0.4,0.3,0.3,622.960753532182,646.3333333333334,0.12459215070643641,285.0235155790711,362.0767195767196,0.018347132460244903,0.9999999999999999,1.0,0.9999999999999999,32,8,2.244658999979352,1,10,balanced,0,0,32,32,False,,2.244658999979352,False,False,False,True,0,14,50,1,0,balanced
1784743811570.843,0.4,0.3,0.3,631.4348508634222,657.8888888888889,0.12628697017268445,255.28512639623747,329.8324514991182,0.01636325059347815,0.9999999999999999,1.0,0.9999999999999999,29,8,2.2445762367528825,1,10,balanced,1,1,29,29,False,,2.2445762367528825,False,False,False,True,0,15,50,1,0,balanced
1784743814402.813,0.4,0.3,0.3,623.2684458398744,647.5555555555555,0.12465368916797488,285.4365079365079,367.7380952380952,0.018374683651534884,0.9999999999999999,1.0,0.9999999999999999,32,8,2.2446261192373496,1,10,balanced,0,0,32,32,False,,2.2446261192373496,False,False,False,True,0,16,50,1,0,balanced
1784743817229.135,0.4,0.3,0.3,628.0941915227629,654.4444444444445,0.1256188383045526,263.93224573780134,349.71928277483835,0.01694010978904612,0.9999999999999999,1.0,0.9999999999999999,29,8,2.244670431741465,1,10,balanced,1,1,29,29,False,,2.244670431741465,False,False,False,True,0,17,50,1,0,balanced
1784743820057.3079,0.4,0.3,0.3,620.4128728414441,644.6666666666666,0.12408257456828883,341.19047619047615,429.80158730158723,0.022094094475682197,0.9999999999999999,1.0,0.9999999999999999,32,8,2.2437387418299797,1,10,balanced,0,0,32,32,False,,2.2437387418299797,False,False,False,True,0,18,50,1,0,balanced
1784743822891.812,0.4,0.3,0.3,627.4599686028257,654.5555555555555,0.12549199372056513,264.75387780943333,349.5520734409623,0.01699492180183011,0.9999999999999999,1.0,0.9999999999999999,29,8,2.244704725971225,1,10,balanced,1,1,29,29,False,,2.244704725971225,False,False,False,True,0,19,50,1,0,balanced
1784743825817.3179,0.4,0.3,0.3,622.5164835164835,646.5555555555555,0.1245032967032967,296.0796387520525,370.0848385331144,0.01908469904950317,0.9999999999999999,1.0,0.9999999999999999,32,8,2.2444732716038303,1,10,balanced,0,0,32,32,False,,2.2444732716038303,False,False,False,True,0,20,50,1,0,balanced
1784743831566.507,0.4,0.3,0.3,630.1161695447411,656.8888888888889,0.1260232339089482,269.29232804232805,353.0864197530864,0.017297686994151306,0.9999999999999999,1.0,0.9999999999999999,29,8,2.2444014003381754,1,10,balanced,1,1,29,29,False,,2.2444014003381754,False,False,False,True,0,21,50,1,0,balanced
