timestamp,alpha,beta,delta,power_wam,power_mean,power_normalized,delay_wam,delay_mean,delay_normalized,pdr_wam,pdr_mean,pdr_normalized,current_sf_len,last_ts_in_schedule,reward,episode_index,episode_initial_sf_len,episode_profile,action,applied_action,requested_sf_len,applied_sf_len,action_overridden,action_override_reason,returned_reward,terminated,truncated,wait_timeout,valid_cycle,wait_attempts,cycle_idx,seed,reset_count,step_exception_count,profile
1784679521169.6191,0.4,0.3,0.3,773.912087912088,842.1111111111111,0.15478241758241762,103.62139917695472,138.43621399176953,0.006245590338689442,1.0000000000000002,1.0,1.0,11,8,2.2362133558654262,1,10,balanced,0,0,11,11,False,,2.2362133558654262,False,False,False,True,0,1,43,1,0,balanced
1784679524584.449,0.4,0.3,0.3,739.0737833594977,796.3333333333334,0.14781475667189956,127.96296296296298,167.39124044679602,0.007869443826748698,0.9942812289751068,0.9960317460317462,0.9942812289751068,13,8,2.2367976328757475,1,10,balanced,0,0,13,13,False,,2.2367976328757475,False,False,False,True,0,2,43,1,0,balanced
1784679530832.283,0.4,0.3,0.3,725.6750392464679,779.7777777777778,0.1451350078492936,115.13888888888889,156.2698412698413,0.0070139352160699725,1.0000000000000002,1.0,1.0,14,8,2.2398418162954616,1,10,balanced,0,0,14,14,False,,2.2398418162954616,False,False,False,True,0,3,43,1,0,balanced
1784679534050.947,0.4,0.3,0.3,700.7927786499216,748.1111111111111,0.1401585557299843,146.0728982951205,202.1105232216343,0.009077578271855936,1.0000000000000002,1.0,1.0,16,8,2.2412133042264495,1,10,balanced,0,0,16,16,False,,2.2412133042264495,False,False,False,True,0,4,43,1,0,balanced
1784679537378.301,0.4,0.3,0.3,644.111459968603,644.2222222222222,0.12882229199372058,143.56093189964156,200.1720430107527,0.008910002128061478,0.9419152276295135,0.8888888888888888,0.9419152276295135,17,8,2.2283726508529473,1,10,balanced,0,0,17,17,False,,2.2283726508529473,False,False,False,True,0,5,43,1,0,balanced
1784679540405.466,0.4,0.3,0.3,677.0565149136579,716.2222222222222,0.13541130298273157,187.97398589065253,249.86772486772486,0.011872847624459809,1.0000000000000002,1.0,1.0,19,8,2.2422736245195694,1,10,balanced,0,0,19,19,False,,2.2422736245195694,False,False,False,True,0,6,43,1,0,balanced
1784679543432.2761,0.4,0.3,0.3,670.729984301413,709.2222222222222,0.13414599686028258,204.75088183421516,270.8009994121105,0.012992053491275194,1.0000000000000002,1.0,1.0,20,8,2.2424439852085043,1,10,balanced,0,0,20,20,False,,2.2424439852085043,False,False,False,True,0,7,43,1,0,balanced
1784679546463.0671,0.4,0.3,0.3,659.160125588697,693.4444444444445,0.13183202511773942,257.79761904761904,363.41269841269843,0.016530861844404204,1.0000000000000002,1.0,1.0,22,8,2.242307931399583,1,10,balanced,0,0,22,22,False,,2.242307931399583,False,False,False,True,0,8,43,1,0,balanced
1784679549693.018,0.4,0.3,0.3,653.4160125588699,686.8888888888889,0.13068320251177398,195.66150986939513,260.2436152722891,0.012385691118705478,0.9419152276295135,0.8888888888888888,0.9419152276295135,23,8,2.226585579948533,1,10,balanced,0,0,23,23,False,,2.226585579948533,False,False,False,True,0,9,43,1,0,balanced
1784679552625.614,0.4,0.3,0.3,646.3312401883832,676.8888888888889,0.12926624803767664,208.41416813639034,265.02351557907116,0.01323643549942564,1.0000000000000002,1.0,1.0,25,8,2.2443225701351017,1,10,balanced,0,0,25,25,False,,2.2443225701351017,False,False,False,True,0,10,43,1,0,balanced
