timestamp,alpha,beta,delta,power_wam,power_mean,power_normalized,delay_wam,delay_mean,delay_normalized,pdr_wam,pdr_mean,pdr_normalized,current_sf_len,last_ts_in_schedule,reward,action,returned_reward,terminated,truncated,wait_timeout,valid_cycle,wait_attempts,cycle_idx,seed,alpha_weight,beta_weight,delta_weight,profile
1781431308782.816,0.4,0.3,0.3,775.3767660910518,844.3333333333334,0.15507535321821037,133.43463121240896,163.99018676796456,0.008234465057532286,0.9999999999999999,1.0,0.9999999999999999,11,8,2.2354995191954563,0,2.2354995191954563,False,False,False,True,0,1,13,0.4,0.3,0.3,balanced
1781431312096.574,0.4,0.3,0.3,736.6106750392464,794.5555555555555,0.14732213500784927,270.0875367430923,358.05626554515436,0.017350736273721967,0.9795426388832982,0.9833808167141499,0.9795426388832982,13,8,2.229728716779733,0,2.229728716779733,False,False,False,True,0,2,13,0.4,0.3,0.3,balanced
1781431315311.6628,0.4,0.3,0.3,724.6923076923076,778.2222222222222,0.14493846153846152,209.51719576719574,276.2433862433863,0.013310019730967028,0.9999999999999999,1.0,0.9999999999999999,14,8,2.238031609465325,0,2.238031609465325,False,False,False,True,0,3,13,0.4,0.3,0.3,balanced
1781431318530.595,0.4,0.3,0.3,724.221350078493,778.8888888888889,0.14484427001569858,230.7818930041152,286.2551440329218,0.014728611941568727,0.9999999999999999,1.0,0.9999999999999999,14,8,2.23764370841125,2,2.23764370841125,False,False,False,True,0,4,13,0.4,0.3,0.3,balanced
1781431321645.731,0.4,0.3,0.3,701.8131868131868,748.5555555555555,0.14036263736263735,170.18518518518516,212.59259259259258,0.010686136436636769,0.9999999999999999,1.0,0.9999999999999999,16,8,2.240649104123954,0,2.240649104123954,False,False,False,True,0,5,13,0.4,0.3,0.3,balanced
1781431324965.445,0.4,0.3,0.3,723.1036106750392,777.2222222222222,0.14462072213500785,197.77830687830686,242.7156378600823,0.01252690506192841,0.9881388452817023,0.9917695473251028,0.9881388452817023,14,8,2.234835293211929,1,2.234835293211929,False,False,False,True,0,6,13,0.4,0.3,0.3,balanced
1781431331654.168,0.4,0.3,0.3,702.3014128728415,749.8888888888889,0.1404602825745683,265.761316872428,323.86831275720164,0.01706212921096918,0.9999999999999999,1.0,0.9999999999999999,16,8,2.238697248206882,0,2.238697248206882,False,False,False,True,0,7,13,0.4,0.3,0.3,balanced
1781431334865.8271,0.4,0.3,0.3,724.2574568288852,777.2222222222222,0.14485149136577705,156.7776308054086,203.88007054673724,0.009791703189153341,0.9942812289751064,0.9960317460317462,0.9942812289751064,14,8,2.237406261189475,1,2.237406261189475,False,False,False,True,0,8,13,0.4,0.3,0.3,balanced
1781431337982.579,0.4,0.3,0.3,701.210361067504,748.4444444444445,0.1402420722135008,268.8403880070547,334.9162257495591,0.017267537558842874,0.9999999999999999,1.0,0.9999999999999999,16,8,2.2387229098469468,0,2.2387229098469468,False,False,False,True,0,9,13,0.4,0.3,0.3,balanced
1781431341104.461,0.4,0.3,0.3,693.6891679748823,737.7777777777778,0.13873783359497646,180.69376026272576,223.21839080459773,0.011387175467826935,0.9999999999999999,1.0,0.9999999999999999,17,8,2.2410887139216613,0,2.2410887139216613,False,False,False,True,0,10,13,0.4,0.3,0.3,balanced
1781431344120.989,0.4,0.3,0.3,675.6248037676609,715.4444444444445,0.13512496075353217,168.8668430335097,207.68665490887713,0.010598188327785836,0.9999999999999999,1.0,0.9999999999999999,19,8,2.242770559200251,0,2.242770559200251,False,False,False,True,0,11,13,0.4,0.3,0.3,balanced
1781431347143.26,0.4,0.3,0.3,669.8383045525902,706.5555555555555,0.13396766091051804,182.53968253968256,231.38888888888889,0.011510319048677956,0.9999999999999999,1.0,0.9999999999999999,20,8,2.2429598399211894,0,2.2429598399211894,False,False,False,True,0,12,13,0.4,0.3,0.3,balanced
1781431350167.2822,0.4,0.3,0.3,656.8634222919937,691.7777777777778,0.13137268445839875,220.093732895457,277.02517788724685,0.014015592588089194,0.9999999999999999,1.0,0.9999999999999999,22,8,2.243246248440214,0,2.243246248440214,False,False,False,True,0,13,13,0.4,0.3,0.3,balanced
1781431353091.004,0.4,0.3,0.3,651.0345368916796,683.8888888888889,0.13020690737833593,197.14206575317687,243.71534843757067,0.01248446069067224,0.9940694226408512,0.9958847736625513,0.9940694226408512,23,8,2.2423927256337195,0,2.2423927256337195,False,False,False,True,0,14,13,0.4,0.3,0.3,balanced
1781431356004.7869,0.4,0.3,0.3,643.7723704866561,673.8888888888889,0.1287544740973312,257.0128626163109,312.75588396278056,0.016478509847652492,0.9999999999999999,1.0,0.9999999999999999,25,8,2.2435546574067717,0,2.2435546574067717,False,False,False,True,0,15,13,0.4,0.3,0.3,balanced
1781431358856.011,0.4,0.3,0.3,639.1789638932496,668.0,0.12783579277864993,273.4053497942387,340.64260842038624,0.017572071367194044,0.9999999999999999,1.0,0.9999999999999999,26,8,2.243594061478382,0,2.243594061478382,False,False,False,True,0,16,13,0.4,0.3,0.3,balanced
1781431365368.125,0.4,0.3,0.3,631.0737833594975,657.3333333333334,0.1262147566718995,294.8497680984069,405.56160516233115,0.0190026529752106,0.9475218658892127,0.9642857142857143,0.9475218658892127,28,8,2.228069861205441,0,2.228069861205441,False,False,False,True,0,17,13,0.4,0.3,0.3,balanced
1781431368180.2002,0.4,0.3,0.3,631.1648351648352,657.2222222222222,0.12623296703296702,257.37066431510874,324.24309229864787,0.016502379207145347,0.9999999999999999,1.0,0.9999999999999999,29,8,2.2445560994246696,0,2.2445560994246696,False,False,False,True,0,18,13,0.4,0.3,0.3,balanced
1781431371003.3938,0.4,0.3,0.3,634.5682888540031,661.4444444444445,0.1269136577708006,256.2021209243431,324.1389680278569,0.01642442434451922,0.9999999999999999,1.0,0.9999999999999999,28,8,2.244307209588324,1,2.244307209588324,False,False,False,True,0,19,13,0.4,0.3,0.3,balanced
1781431373820.8389,0.4,0.3,0.3,630.5290423861852,656.7777777777778,0.12610580847723704,225.08230452674894,279.835390946502,0.014348385892378182,0.9999999999999999,1.0,0.9999999999999999,29,8,2.2452531608413917,0,2.2452531608413917,False,False,False,True,0,20,13,0.4,0.3,0.3,balanced
1781431377042.9822,0.4,0.3,0.3,503.14913657770796,490.0,0.1006298273155416,239.90520282186947,322.9876543209877,0.015337238347022646,0.8304552590266875,0.7777777777777778,0.8304552590266875,32,8,2.2042834752776828,0,2.2042834752776828,False,False,False,True,0,21,13,0.4,0.3,0.3,balanced
1781431379765.441,0.4,0.3,0.3,617.0894819466248,638.8888888888889,0.12341789638932496,310.1843937955049,378.6403925292814,0.02002564334859939,0.9940694226408512,0.9958847736625513,0.9940694226408512,34,8,2.2428459752319454,0,2.2428459752319454,False,False,False,True,0,22,13,0.4,0.3,0.3,balanced
1781431382486.763,0.4,0.3,0.3,613.5290423861852,635.2222222222222,0.12270580847723704,304.83934789490337,403.0816714150048,0.019669069239152993,0.9999999999999999,1.0,0.9999999999999999,35,8,2.245016955837359,0,2.245016955837359,False,False,False,True,0,23,13,0.4,0.3,0.3,balanced
1781431385207.201,0.4,0.3,0.3,610.5651491365776,631.5555555555555,0.12211302982731552,315.24691358024694,397.119341563786,0.020363369818562172,0.9999999999999999,1.0,0.9999999999999999,37,8,2.2450457771235053,0,2.2450457771235053,False,False,False,True,0,24,13,0.4,0.3,0.3,balanced
1781431387927.6929,0.4,0.3,0.3,615.5039246467818,637.4444444444445,0.12310078492935636,313.448876226654,382.3377651155429,0.020243420695573985,0.9999999999999999,1.0,0.9999999999999999,35,8,2.2446866598195854,1,2.2446866598195854,False,False,False,True,0,25,13,0.4,0.3,0.3,balanced
1781431390650.711,0.4,0.3,0.3,611.4003139717425,632.3333333333334,0.12228006279434851,326.00823045267487,413.58024691358025,0.02108126954320713,0.9999999999999999,1.0,0.9999999999999999,37,8,2.2447635940192985,0,2.2447635940192985,False,False,False,True,0,26,13,0.4,0.3,0.3,balanced
1781431393569.634,0.4,0.3,0.3,608.6797488226059,629.0,0.12173594976452118,353.4578544061302,452.6176792556103,0.022912465270589072,0.9999999999999999,1.0,0.9999999999999999,38,8,2.2444318805130146,0,2.2444318805130146,False,False,False,True,0,27,13,0.4,0.3,0.3,balanced
1781431396285.571,0.4,0.3,0.3,606.4788069073783,626.2222222222222,0.12129576138147566,354.7766019988242,446.0552616108172,0.023000440426872864,0.9999999999999999,1.0,0.9999999999999999,40,8,2.2445815633193478,0,2.2445815633193478,False,False,False,True,0,28,13,0.4,0.3,0.3,balanced
1781431402570.8042,0.4,0.3,0.3,605.12715855573,624.3333333333334,0.121025431711146,373.501221001221,465.3401845068512,0.024249581120828617,0.9940694226408511,0.9958847736625513,0.9940694226408511,41,8,2.2425357797715484,0,2.2425357797715484,False,False,False,True,0,29,13,0.4,0.3,0.3,balanced
1781431405286.897,0.4,0.3,0.3,603.0879120879122,620.4444444444445,0.12061758241758243,350.1998824221047,430.978835978836,0.02269512224296896,0.9999999999999999,1.0,0.9999999999999999,43,8,2.2449444303600763,0,2.2449444303600763,False,False,False,True,0,30,13,0.4,0.3,0.3,balanced
1781431408011.591,0.4,0.3,0.3,604.7441130298273,623.1111111111111,0.12094882260596546,357.6190476190476,431.62698412698415,0.023190063216747672,0.9999999999999999,1.0,0.9999999999999999,41,8,2.2446634519925897,1,2.2446634519925897,False,False,False,True,0,31,13,0.4,0.3,0.3,balanced
1781431410727.936,0.4,0.3,0.3,602.1444270015697,619.5555555555555,0.12042888540031395,387.1339627805145,477.2728516694034,0.02515903687661871,0.9999999999999999,1.0,0.9999999999999999,43,8,2.244280734776889,0,2.244280734776889,False,False,False,True,0,32,13,0.4,0.3,0.3,balanced
1781431413543.509,0.4,0.3,0.3,603.8744113029827,620.2222222222222,0.12077488226059654,431.0892255892256,585.0673400673401,0.028091342601015715,0.9006117035673684,0.9310344827586208,0.9006117035673684,44,8,2.2134461553856672,0,2.2134461553856672,False,False,False,True,0,33,13,0.4,0.3,0.3,balanced
1781431416266.0762,0.4,0.3,0.3,596.7472527472528,613.7777777777778,0.11934945054945056,422.64846743295016,521.9184455391353,0.02752824999552703,0.9999999999999999,1.0,0.9999999999999999,46,8,2.2440017447815617,0,2.2440017447815617,False,False,False,True,0,34,13,0.4,0.3,0.3,balanced
1781431418888.19,0.4,0.3,0.3,596.1145996860282,612.6666666666666,0.11922291993720564,448.86672997784103,581.9879708768598,0.02927730019865517,0.9940694226408511,0.9958847736625513,0.9940694226408511,47,8,2.2417484687577764,0,2.2417484687577764,False,False,False,True,0,35,13,0.4,0.3,0.3,balanced
