timestamp,alpha,beta,delta,power_wam,power_mean,power_normalized,delay_wam,delay_mean,delay_normalized,pdr_wam,pdr_mean,pdr_normalized,current_sf_len,last_ts_in_schedule,reward,action,returned_reward,terminated,truncated,wait_timeout,valid_cycle,wait_attempts,cycle_idx,seed,alpha_weight,beta_weight,delta_weight,profile
1781374750853.7778,0.4,0.3,0.3,777.4379905808477,847.7777777777778,0.15548759811616952,205.72969348659004,260.2501915708812,0.013057351133194799,0.9919883072592431,0.9846743295019158,0.9919883072592431,11,8,2.2314842475913466,0,2.2314842475913466,False,False,False,True,0,1,7,0.4,0.3,0.3,balanced
1781374754079.294,0.4,0.3,0.3,739.320251177394,797.1111111111111,0.1478640502354788,170.1440329218107,211.31687242798353,0.010683391122202181,0.9999999999999999,1.0,0.9999999999999999,13,8,2.237649362569148,0,2.237649362569148,False,False,False,True,0,2,7,0.4,0.3,0.3,balanced
1781374757292.103,0.4,0.3,0.3,724.3485086342229,778.3333333333334,0.14486970172684457,161.41088406414076,205.8553285085852,0.010100792799475702,0.9999999999999999,1.0,0.9999999999999999,14,8,2.2390218814694194,0,2.2390218814694194,False,False,False,True,0,3,7,0.4,0.3,0.3,balanced
1781374760409.934,0.4,0.3,0.3,701.1836734693877,747.7777777777778,0.14023673469387754,170.08891828336272,217.95561434450323,0.010679714361798714,0.9999999999999999,1.0,0.9999999999999999,16,8,2.2407013918139094,0,2.2407013918139094,False,False,False,True,0,4,7,0.4,0.3,0.3,balanced
1781374767213.772,0.4,0.3,0.3,724.8571428571428,778.3333333333334,0.14497142857142856,146.8253968253968,190.59523809523813,0.009127778307231275,0.9999999999999999,1.0,0.9999999999999999,14,8,2.239273095079259,1,2.239273095079259,False,False,False,True,0,5,7,0.4,0.3,0.3,balanced
1781374770328.696,0.4,0.3,0.3,700.9952904238618,747.5555555555555,0.14019905808477234,177.2685185185185,227.417695473251,0.01115867368369036,0.9999999999999999,1.0,0.9999999999999999,16,8,2.240572774660984,0,2.240572774660984,False,False,False,True,0,6,7,0.4,0.3,0.3,balanced
1781374773452.039,0.4,0.3,0.3,692.1444270015699,736.5555555555555,0.13842888540031398,162.3843732895457,211.88560481663933,0.010165735376220527,0.9999999999999999,1.0,0.9999999999999999,17,8,2.2415787252270083,0,2.2415787252270083,False,False,False,True,0,7,7,0.4,0.3,0.3,balanced
1781374776572.5032,0.4,0.3,0.3,703.1114599686027,751.0,0.14062229199372053,164.47383891828335,220.76425631981186,0.010305126011893486,0.9999999999999999,1.0,0.9999999999999999,16,8,2.2406595453989437,1,2.2406595453989437,False,False,False,True,0,8,7,0.4,0.3,0.3,balanced
1781374779600.7842,0.4,0.3,0.3,693.3846153846154,738.2222222222222,0.13867692307692306,159.07407407407405,213.62139917695472,0.009944901539297802,0.9999999999999999,1.0,0.9999999999999999,17,8,2.2415457603074413,0,2.2415457603074413,False,False,False,True,0,9,7,0.4,0.3,0.3,balanced
1781374782526.426,0.4,0.3,0.3,677.9215070643642,717.4444444444445,0.13558430141287284,177.67094017094018,243.98227287116177,0.01118551969119014,0.9999999999999999,1.0,0.9999999999999999,19,8,2.2424106235274937,0,2.2424106235274937,False,False,False,True,0,10,7,0.4,0.3,0.3,balanced
1781374785539.9238,0.4,0.3,0.3,672.3218210361067,710.5555555555555,0.13446436420722135,365.6011423300696,440.2608506152568,0.023722557860578357,0.9904377817819056,0.9922003284072249,0.9904377817819056,20,8,2.2362288214935098,0,2.2362288214935098,False,False,False,True,0,11,7,0.4,0.3,0.3,balanced
1781374788465.994,0.4,0.3,0.3,658.894819466248,693.6666666666666,0.1317789638932496,205.8641975308642,276.04938271604937,0.013066324051425231,0.9999999999999999,1.0,0.9999999999999999,22,8,2.2433685172272724,0,2.2433685172272724,False,False,False,True,0,12,7,0.4,0.3,0.3,balanced
1781374791385.931,0.4,0.3,0.3,654.8037676609104,687.0,0.13096075353218206,215.68119159115324,279.047112246346,0.013721226924026234,0.9999999999999999,1.0,0.9999999999999999,23,8,2.2434993305099193,0,2.2434993305099193,False,False,False,True,0,13,7,0.4,0.3,0.3,balanced
1781374794208.931,0.4,0.3,0.3,644.2794348508634,673.8888888888889,0.12885588697017267,244.2465970243748,318.67046533713204,0.01562685770676283,0.9999999999999999,1.0,0.9999999999999999,25,8,2.243769587899902,0,2.243769587899902,False,False,False,True,0,14,7,0.4,0.3,0.3,balanced
1781374797227.519,0.4,0.3,0.3,597.1240188383044,587.5555555555555,0.11942480376766089,625.1989453302023,773.0744860544638,0.041040623437638576,0.9419152276295132,0.8888888888888888,0.9419152276295132,26,8,2.222492459750498,0,2.222492459750498,False,False,False,True,0,15,7,0.4,0.3,0.3,balanced
